"species","colour","cluster","cluster_int","cluster_name"
"Ascidiella.aspersa","#DE63B9","G",7,"Zone4_G"
"Erythrodermis.traillii","#DE63B9","G",7,"Zone4_G"
"Upogebia.deltaura","#DE63B9","G",7,"Zone4_G"
"Bonnemaisonia.asparagoides","#DE63B9","G",7,"Zone4_G"
"Rhodophyllis.divaricata","#DE63B9","G",7,"Zone4_G"
"Callithamnion.tetragonum","#DE63B9","G",7,"Zone4_G"
"Sargassum.muticum","#DE63B9","G",7,"Zone4_G"
"Pterothamnion.plumula","#DE63B9","G",7,"Zone4_G"
"Derbesia.marina","#DE63B9","G",7,"Zone4_G"
"Ptilota.gunneri","#DE63B9","G",7,"Zone4_G"
"Asperococcus.bullosus","#DE63B9","G",7,"Zone4_G"
"Dilsea.carnosa","#DE63B9","G",7,"Zone4_G"
"Heterosiphonia.plumosa","#DE63B9","G",7,"Zone4_G"
"Modiolus.modiolus","#DE63B9","G",7,"Zone4_G"
"Paraonis.fulgens","#DE63B9","G",7,"Zone4_G"
"Spio.armata","#DE63B9","G",7,"Zone4_G"
"Branchiostoma.lanceolatum","#DE63B9","G",7,"Zone4_G"
"Pisione.remota","#DE63B9","G",7,"Zone4_G"
"Melobesia.membranacea","#DE63B9","G",7,"Zone4_G"
"Tanaissus.lilljeborgi","#DE63B9","G",7,"Zone4_G"
"Halidrys.siliquosa","#DE63B9","G",7,"Zone4_G"
"Lomentaria.clavellosa","#DE63B9","G",7,"Zone4_G"
"Dasysiphonia.japonica","#DE63B9","G",7,"Zone4_G"
"Laminaria.hyperborea","#DE63B9","G",7,"Zone4_G"
"Bathyporeia.guilliamsonia","#DE63B9","G",7,"Zone4_G"
"Fabulina.fabula","#DE63B9","G",7,"Zone4_G"
"Spiophanes.bombyx","#DE63B9","G",7,"Zone4_G"
"Lamprops.fasciatus","#DE63B9","G",7,"Zone4_G"
"Nephtys.longosetosa","#DE63B9","G",7,"Zone4_G"
"Ophelia.borealis","#DE63B9","G",7,"Zone4_G"
"Spermothamnion.repens","#DE63B9","G",7,"Zone4_G"
"Spio.filicornis","#DE63B9","G",7,"Zone4_G"
"Vertebrata.byssoides","#DE63B9","G",7,"Zone4_G"
"Corallina.officinalis","#DE63B9","G",7,"Zone4_G"
"Bonnemaisonia.hamifera","#DE63B9","G",7,"Zone4_G"
"Plumaria.plumosa","#DE63B9","G",7,"Zone4_G"
"Phoxocephalus.holbolli","#DE63B9","G",7,"Zone4_G"
"Callopora.lineata","#DE63B9","G",7,"Zone4_G"
"Escharella.immersa","#DE63B9","G",7,"Zone4_G"
"Spirorbis.corallinae","#DE63B9","G",7,"Zone4_G"
"Crisia.eburnea","#DE63B9","G",7,"Zone4_G"
"Halisarca.dujardinii","#DE63B9","G",7,"Zone4_G"
"Pholoe.inornata","#DE63B9","G",7,"Zone4_G"
"Spisula.subtruncata","#DE63B9","G",7,"Zone4_G"
"Lanice.conchilega","#DE63B9","G",7,"Zone4_G"
"Phyllodoce.groenlandica","#DE63B9","G",7,"Zone4_G"
"Desmarestia.aculeata","#DE63B9","G",7,"Zone4_G"
"Eumida.sanguinea","#DE63B9","G",7,"Zone4_G"
"Macoma.calcarea","#DE63B9","G",7,"Zone4_G"
"Aporrhais.pespelecani","#DE63B9","G",7,"Zone4_G"
"Philine.aperta","#DE63B9","G",7,"Zone4_G"
"Mediomastus.fragilis","#DE63B9","G",7,"Zone4_G"
"Nephtys.assimilis","#DE63B9","G",7,"Zone4_G"
"Vertebrata.fucoides","#C071DC","F",6,"Zone4_F"
"Mya.arenaria","#C071DC","F",6,"Zone4_F"
"Mytilus","#C071DC","F",6,"Zone4_F"
"Arenicola.marina","#C071DC","F",6,"Zone4_F"
"Tubificoides.benedii","#C071DC","F",6,"Zone4_F"
"Peringia.ulvae","#C071DC","F",6,"Zone4_F"
"Pygospio.elegans","#C071DC","F",6,"Zone4_F"
"Fabricia.stellaris","#C071DC","F",6,"Zone4_F"
"Alitta.succinea","#C071DC","F",6,"Zone4_F"
"Cerastoderma.glaucum","#C071DC","F",6,"Zone4_F"
"Hediste.diversicolor","#C071DC","F",6,"Zone4_F"
"Gammarus.salinus","#C071DC","F",6,"Zone4_F"
"Lineus.ruber","#C071DC","F",6,"Zone4_F"
"Ophelia.rathkei","#C071DC","F",6,"Zone4_F"
"Ampithoe.rubricata","#C071DC","F",6,"Zone4_F"
"Bathyporeia.pilosa","#C071DC","F",6,"Zone4_F"
"Cerastoderma.edule","#7B8AE6","E",5,"Zone4_E"
"Ceramium.tenuicorne","#7B8AE6","E",5,"Zone4_E"
"Ectocarpus.Pylaiella","#7B8AE6","E",5,"Zone4_E"
"Mesogloia.vermiculata","#7B8AE6","E",5,"Zone4_E"
"Ruppia.cirrhosa","#7B8AE6","E",5,"Zone4_E"
"Scytosiphon.lomentaria","#7B8AE6","E",5,"Zone4_E"
"Chorda.filum","#7B8AE6","E",5,"Zone4_E"
"Dictyosiphon.foeniculaceus","#7B8AE6","E",5,"Zone4_E"
"Bittium.reticulatum","#7B8AE6","E",5,"Zone4_E"
"Nemalion.multifidum","#7B8AE6","E",5,"Zone4_E"
"Capitella.capitata","#7B8AE6","E",5,"Zone4_E"
"Polydora.cornuta","#7B8AE6","E",5,"Zone4_E"
"Polysiphonia.elongata","#7B8AE6","E",5,"Zone4_E"
"Cladophora.sericea","#7B8AE6","E",5,"Zone4_E"
"Dumontia.contorta","#7B8AE6","E",5,"Zone4_E"
"Chaetomorpha.linum","#7B8AE6","E",5,"Zone4_E"
"Zostera.marina","#7B8AE6","E",5,"Zone4_E"
"Spermatochnus.paradoxus","#7B8AE6","E",5,"Zone4_E"
"Chordaria.flagelliformis","#7B8AE6","E",5,"Zone4_E"
"Dictyosiphon.chordaria","#7B8AE6","E",5,"Zone4_E"
"Spongonema.tomentosum","#7B8AE6","E",5,"Zone4_E"
"Monocorophium.insidiosum","#7B8AE6","E",5,"Zone4_E"
"Pusillina.inconspicua","#7B8AE6","E",5,"Zone4_E"
"Ulva.linza","#7B8AE6","E",5,"Zone4_E"
"Apherusa.bispinosa","#7B8AE6","E",5,"Zone4_E"
"Eudesme.virescens","#7B8AE6","E",5,"Zone4_E"
"Halosiphon.tomentosus","#7B8AE6","E",5,"Zone4_E"
"Spongomorpha.aeruginosa","#7B8AE6","E",5,"Zone4_E"
"Chara.baltica","#7B8AE6","E",5,"Zone4_E"
"Scrobicularia.plana","#7B8AE6","E",5,"Zone4_E"
"Platynereis.dumerilii","#7B8AE6","E",5,"Zone4_E"
"Zannichellia.palustris","#7B8AE6","E",5,"Zone4_E"
"Ulva.prolifera","#7B8AE6","E",5,"Zone4_E"
"Ericthonius.brasiliensis","#7B8AE6","E",5,"Zone4_E"
"Fucus.vesiculosus.radicans","#7B8AE6","E",5,"Zone4_E"
"Ruppia.maritima","#7B8AE6","E",5,"Zone4_E"
"Ceramium.diaphanum","#7B8AE6","E",5,"Zone4_E"
"Streblospio.shrubsolii","#7B8AE6","E",5,"Zone4_E"
"Tubificoides.pseudogaster","#7B8AE6","E",5,"Zone4_E"
"Musculus.discors","#7B8AE6","E",5,"Zone4_E"
"Baltidrilus.costatus","#7B8AE6","E",5,"Zone4_E"
"Heterotanais.oerstedii","#7B8AE6","E",5,"Zone4_E"
"Dendrodoa.grossularia","#829C00","D",4,"Zone4_D"
"Malacobdella.grossa","#829C00","D",4,"Zone4_D"
"Pholoe.assimilis","#829C00","D",4,"Zone4_D"
"Flustra.foliacea","#829C00","D",4,"Zone4_D"
"Astarte.montagui","#829C00","D",4,"Zone4_D"
"Laonome.kroyeri","#829C00","D",4,"Zone4_D"
"Exogone.naidina","#829C00","D",4,"Zone4_D"
"Onoba.semicostata","#829C00","D",4,"Zone4_D"
"Psammechinus.miliaris","#829C00","D",4,"Zone4_D"
"Ampelisca.macrocephala","#829C00","D",4,"Zone4_D"
"Crenella.decussata","#829C00","D",4,"Zone4_D"
"Apistobranchus.tullbergi","#829C00","D",4,"Zone4_D"
"Artacama.proboscidea","#829C00","D",4,"Zone4_D"
"Lysilla.loveni","#829C00","D",4,"Zone4_D"
"Musculus.niger","#829C00","D",4,"Zone4_D"
"Nephtys.pente","#829C00","D",4,"Zone4_D"
"Protomedeia.fasciata","#829C00","D",4,"Zone4_D"
"Sertularia.cupressina","#829C00","D",4,"Zone4_D"
"Mya.truncata","#829C00","D",4,"Zone4_D"
"Hiatella.arctica","#829C00","D",4,"Zone4_D"
"Nereimyra.punctata","#829C00","D",4,"Zone4_D"
"Pherusa.plumosa","#829C00","D",4,"Zone4_D"
"Halcampa.duodecimcirrata","#829C00","D",4,"Zone4_D"
"Farrella.repens","#829C00","D",4,"Zone4_D"
"Pariambus.typicus","#829C00","D",4,"Zone4_D"
"Aricidea.suecica","#00A0D6","C",3,"Zone4_C"
"Phyllodoce.mucosa","#00A0D6","C",3,"Zone4_C"
"Gastrosaccus.spinifer","#00A0D6","C",3,"Zone4_C"
"Harmothoe.imbricata","#00A0D6","C",3,"Zone4_C"
"Asterias.rubens","#00A0D6","C",3,"Zone4_C"
"Parvicardium.pinnulatum","#00A0D6","C",3,"Zone4_C"
"Crassicorophium.crassicor","#00A0D6","C",3,"Zone4_C"
"Dipolydora.quadrilobata","#00A0D6","C",3,"Zone4_C"
"Neoamphitrite.figulus","#00A0D6","C",3,"Zone4_C"
"Electra.pilosa","#00A0D6","C",3,"Zone4_C"
"Aricidea.minuta","#00A0D6","C",3,"Zone4_C"
"Spio.goniocephala","#00A0D6","C",3,"Zone4_C"
"Heteromastus.filiformis","#00A0D6","C",3,"Zone4_C"
"Ampharete.baltica","#00A0D6","C",3,"Zone4_C"
"Scoloplos.armiger","#00A0D6","C",3,"Zone4_C"
"Gammarus.tigrinus","#00A0D6","C",3,"Zone4_C"
"Terebellides.stroemii","#00A0D6","C",3,"Zone4_C"
"Arctica.islandica","#00A0D6","C",3,"Zone4_C"
"Trochochaeta.multisetosa","#00A0D6","C",3,"Zone4_C"
"Kurtiella.bidentata","#00A0D6","C",3,"Zone4_C"
"Phaxas.pellucidus","#00A0D6","C",3,"Zone4_C"
"Abra.alba","#00A0D6","C",3,"Zone4_C"
"Nephtys.ciliata","#00A0D6","C",3,"Zone4_C"
"Ophiura.albida","#00A0D6","C",3,"Zone4_C"
"Corbula.gibba","#00A0D6","C",3,"Zone4_C"
"Parexogone.hebes","#00A0D6","C",3,"Zone4_C"
"Spio.arndti","#00A0D6","C",3,"Zone4_C"
"Aricidea.cerrutii","#00AD7F","B",2,"Zone4_B"
"Priapulus.caudatus","#00AD7F","B",2,"Zone4_B"
"Ampharete.acutifrons","#00AD7F","B",2,"Zone4_B"
"Bylgides.sarsi","#00AD7F","B",2,"Zone4_B"
"Halicryptus.spinulosus","#00AD7F","B",2,"Zone4_B"
"Pontoporeia.femorata","#00AD7F","B",2,"Zone4_B"
"Diastylis.rathkei","#00AD7F","B",2,"Zone4_B"
"Limecola.balthica","#00AD7F","B",2,"Zone4_B"
"Opercularella.lacerata","#00AD7F","B",2,"Zone4_B"
"Lagis.koreni","#00AD7F","B",2,"Zone4_B"
"Astarte.borealis","#00AD7F","B",2,"Zone4_B"
"Astarte.elliptica","#00AD7F","B",2,"Zone4_B"
"Eleocharis.uniglumis","#D17B44","A",1,"Zone4_A"
"Juncus.gerardii","#D17B44","A",1,"Zone4_A"
"Triglochin.maritima","#D17B44","A",1,"Zone4_A"
"Schoenoplectus.lacustris","#D17B44","A",1,"Zone4_A"
"Ascophyllum.nodosum","#D17B44","A",1,"Zone4_A"
"Bolboschoenus.maritimus","#D17B44","A",1,"Zone4_A"
"Lemna.minor","#D17B44","A",1,"Zone4_A"
"Metridium.senile","#D17B44","A",1,"Zone4_A"
"Molgula.manhattensis","#D17B44","A",1,"Zone4_A"
"Clytia.hemisphaerica","#D17B44","A",1,"Zone4_A"
"Gammarellus.homari","#D17B44","A",1,"Zone4_A"
"Laonice.bahusiensis","#D17B44","A",1,"Zone4_A"
"Paramphinome.jeffreysii","#D17B44","A",1,"Zone4_A"
"Hermania.scabra","#D17B44","A",1,"Zone4_A"
"Philine.quadripartita","#D17B44","A",1,"Zone4_A"
"Alkmaria.romijni","#D17B44","A",1,"Zone4_A"
"Microphthalmus.sczelkowii","#D17B44","A",1,"Zone4_A"
"Apoglossum.ruscifolium","#D17B44","A",1,"Zone4_A"
"Bathyporeia.pelagica","#D17B44","A",1,"Zone4_A"
