"species","colour","cluster","cluster_int","cluster_name"
"Acanthocardia.echinata","#7B8AE6","K",11,"Zone6_K"
"Labidoplax.buskii","#7B8AE6","K",11,"Zone6_K"
"Polyphysia.crassa","#7B8AE6","K",11,"Zone6_K"
"Polycirrus.plumosus","#7B8AE6","K",11,"Zone6_K"
"Rhodine.loveni","#7B8AE6","K",11,"Zone6_K"
"Eudorella.emarginata","#7B8AE6","K",11,"Zone6_K"
"Prionospio.multibranchiat","#7B8AE6","K",11,"Zone6_K"
"Brissopsis.lyrifera","#7B8AE6","K",11,"Zone6_K"
"Tellimya.tenella","#7B8AE6","K",11,"Zone6_K"
"Magelona.minuta","#7B8AE6","K",11,"Zone6_K"
"Anobothrus.gracilis","#7B8AE6","K",11,"Zone6_K"
"Pectinaria.belgica","#7B8AE6","K",11,"Zone6_K"
"Eudorella.truncatula","#00ABB2","J",10,"Zone6_J"
"Levinsenia.gracilis","#00ABB2","J",10,"Zone6_J"
"Kurtiella.bidentata","#00ABB2","J",10,"Zone6_J"
"Phaxas.pellucidus","#00ABB2","J",10,"Zone6_J"
"Terebellides.stroemii","#00ABB2","J",10,"Zone6_J"
"Scalibregma.inflatum","#00ABB2","J",10,"Zone6_J"
"Tharyx.killariensis","#00ABB2","J",10,"Zone6_J"
"Edwardsia.longicornis","#00ABB2","J",10,"Zone6_J"
"Mysia.undata","#00ABB2","J",10,"Zone6_J"
"Magelona.alleni","#00ABB2","J",10,"Zone6_J"
"Pholoe.baltica","#00ABB2","J",10,"Zone6_J"
"Chaetozone.setosa","#00ABB2","J",10,"Zone6_J"
"Goniada.maculata","#00ABB2","J",10,"Zone6_J"
"Phoronis.muelleri","#00ABB2","J",10,"Zone6_J"
"Galathowenia.oculata","#00ABB2","J",10,"Zone6_J"
"Prionospio.fallax","#00ABB2","J",10,"Zone6_J"
"Phyllodoce.rosea","#00ABB2","J",10,"Zone6_J"
"Amphiura.filiformis","#00ABB2","J",10,"Zone6_J"
"Eumida.bahusiensis","#00ABB2","J",10,"Zone6_J"
"Glycera.alba","#00ABB2","J",10,"Zone6_J"
"Nucula.nitidosa","#00ABB2","J",10,"Zone6_J"
"Thyasira.flexuosa","#00ABB2","J",10,"Zone6_J"
"Abyssoninoe.hibernica","#00ABB2","J",10,"Zone6_J"
"Oxydromus.flexuosus","#00ABB2","J",10,"Zone6_J"
"Glycera.unicornis","#00ABB2","J",10,"Zone6_J"
"Abra.nitida","#00ABB2","J",10,"Zone6_J"
"Ennucula.tenuis","#00ABB2","J",10,"Zone6_J"
"Diastylis.laevis","#00ABB2","J",10,"Zone6_J"
"Dosinia.exoleta","#00ABB2","J",10,"Zone6_J"
"Notomastus.latericeus","#00ABB2","J",10,"Zone6_J"
"Cylichna.cylindracea","#00ABB2","J",10,"Zone6_J"
"Turritella.communis","#00ABB2","J",10,"Zone6_J"
"Owenia.fusiformis","#00ABB2","J",10,"Zone6_J"
"Polycirrus.norvegicus","#00ABB2","J",10,"Zone6_J"
"Diastyloides.biplicatus","#00ABB2","J",10,"Zone6_J"
"Glycinde.nordmanni","#00ABB2","J",10,"Zone6_J"
"Golfingia.vulgaris","#00ABB2","J",10,"Zone6_J"
"Parvicardium.minimum","#00ABB2","J",10,"Zone6_J"
"Trichobranchus.roseus","#00ABB2","J",10,"Zone6_J"
"Westwoodilla.caecula","#00ABB2","J",10,"Zone6_J"
"Harpinia.antennaria","#00ABB2","J",10,"Zone6_J"
"Ampelisca.diadema","#00ABB2","J",10,"Zone6_J"
"Praxillella.affinis","#00ABB2","J",10,"Zone6_J"
"Paradoneis.eliasoni","#00ABB2","J",10,"Zone6_J"
"Praxillella.praetermissa","#00ABB2","J",10,"Zone6_J"
"Rhodine.gracilior","#00ABB2","J",10,"Zone6_J"
"Chaetoderma.nitidulum","#00ABB2","J",10,"Zone6_J"
"Maldane.sarsi","#00ABB2","J",10,"Zone6_J"
"Phyllophora.crispa","#E16A86","I",9,"Zone6_I"
"Ascidiella.aspersa","#E16A86","I",9,"Zone6_I"
"Erythrodermis.traillii","#E16A86","I",9,"Zone6_I"
"Upogebia.deltaura","#E16A86","I",9,"Zone6_I"
"Bonnemaisonia.asparagoides","#E16A86","I",9,"Zone6_I"
"Rhodophyllis.divaricata","#E16A86","I",9,"Zone6_I"
"Ceramium.diaphanum","#E16A86","I",9,"Zone6_I"
"Callithamnion.tetragonum","#E16A86","I",9,"Zone6_I"
"Sargassum.muticum","#E16A86","I",9,"Zone6_I"
"Pterothamnion.plumula","#E16A86","I",9,"Zone6_I"
"Derbesia.marina","#E16A86","I",9,"Zone6_I"
"Ptilota.gunneri","#E16A86","I",9,"Zone6_I"
"Asperococcus.bullosus","#E16A86","I",9,"Zone6_I"
"Dilsea.carnosa","#E16A86","I",9,"Zone6_I"
"Heterosiphonia.plumosa","#E16A86","I",9,"Zone6_I"
"Halidrys.siliquosa","#E16A86","I",9,"Zone6_I"
"Lomentaria.clavellosa","#E16A86","I",9,"Zone6_I"
"Dasysiphonia.japonica","#E16A86","I",9,"Zone6_I"
"Laminaria.hyperborea","#E16A86","I",9,"Zone6_I"
"Corallina.officinalis","#E16A86","I",9,"Zone6_I"
"Bonnemaisonia.hamifera","#E16A86","I",9,"Zone6_I"
"Plumaria.plumosa","#E16A86","I",9,"Zone6_I"
"Bathyporeia.guilliamsonia","#E16A86","I",9,"Zone6_I"
"Fabulina.fabula","#E16A86","I",9,"Zone6_I"
"Spiophanes.bombyx","#E16A86","I",9,"Zone6_I"
"Lamprops.fasciatus","#E16A86","I",9,"Zone6_I"
"Nephtys.longosetosa","#E16A86","I",9,"Zone6_I"
"Ophelia.borealis","#E16A86","I",9,"Zone6_I"
"Modiolus.modiolus","#E16A86","I",9,"Zone6_I"
"Paraonis.fulgens","#E16A86","I",9,"Zone6_I"
"Spio.armata","#E16A86","I",9,"Zone6_I"
"Branchiostoma.lanceolatum","#E16A86","I",9,"Zone6_I"
"Pisione.remota","#E16A86","I",9,"Zone6_I"
"Melobesia.membranacea","#E16A86","I",9,"Zone6_I"
"Tanaissus.lilljeborgi","#E16A86","I",9,"Zone6_I"
"Phoxocephalus.holbolli","#E16A86","I",9,"Zone6_I"
"Callopora.lineata","#E16A86","I",9,"Zone6_I"
"Escharella.immersa","#E16A86","I",9,"Zone6_I"
"Spirorbis.corallinae","#E16A86","I",9,"Zone6_I"
"Crisia.eburnea","#E16A86","I",9,"Zone6_I"
"Halisarca.dujardinii","#E16A86","I",9,"Zone6_I"
"Pholoe.inornata","#E16A86","I",9,"Zone6_I"
"Spisula.subtruncata","#E16A86","I",9,"Zone6_I"
"Lanice.conchilega","#E16A86","I",9,"Zone6_I"
"Phyllodoce.groenlandica","#E16A86","I",9,"Zone6_I"
"Desmarestia.aculeata","#E16A86","I",9,"Zone6_I"
"Eumida.sanguinea","#E16A86","I",9,"Zone6_I"
"Macoma.calcarea","#E16A86","I",9,"Zone6_I"
"Aporrhais.pespelecani","#E16A86","I",9,"Zone6_I"
"Philine.aperta","#E16A86","I",9,"Zone6_I"
"Mediomastus.fragilis","#E16A86","I",9,"Zone6_I"
"Nephtys.assimilis","#E16A86","I",9,"Zone6_I"
"Aglaothamnion.tenuissimum","#B28D00","H",8,"Zone6_H"
"Eteone.longa","#B28D00","H",8,"Zone6_H"
"Nephtys.caeca","#B28D00","H",8,"Zone6_H"
"Membranoptera.alata","#B28D00","H",8,"Zone6_H"
"Desmarestia.viridis","#B28D00","H",8,"Zone6_H"
"Rhodomela.confervoides","#B28D00","H",8,"Zone6_H"
"Bryopsis.hypnoides","#B28D00","H",8,"Zone6_H"
"Chaetomorpha.melagonium","#B28D00","H",8,"Zone6_H"
"Laminaria.digitata","#B28D00","H",8,"Zone6_H"
"Saccharina.latissima","#B28D00","H",8,"Zone6_H"
"Polysiphonia.stricta","#B28D00","H",8,"Zone6_H"
"Coccotylus.Phyllophora","#B28D00","H",8,"Zone6_H"
"Delesseria.sanguinea","#B28D00","H",8,"Zone6_H"
"Phycodrys.rubens","#B28D00","H",8,"Zone6_H"
"Sphacelaria.cirrosa","#B28D00","H",8,"Zone6_H"
"Spermothamnion.repens","#B28D00","H",8,"Zone6_H"
"Leathesia.marina","#B28D00","H",8,"Zone6_H"
"Spio.filicornis","#B28D00","H",8,"Zone6_H"
"Cystoclonium.purpureum","#B28D00","H",8,"Zone6_H"
"Vertebrata.byssoides","#B28D00","H",8,"Zone6_H"
"Cladophora.rupestris","#B28D00","H",8,"Zone6_H"
"Chondrus.crispus","#B28D00","H",8,"Zone6_H"
"Ahnfeltia.plicata","#B28D00","H",8,"Zone6_H"
"Ceramium.virgatum","#B28D00","H",8,"Zone6_H"
"Bryopsis.plumosa","#B28D00","H",8,"Zone6_H"
"Sphaerotrichia.divaricata","#B28D00","H",8,"Zone6_H"
"Elachista.fucicola","#B28D00","H",8,"Zone6_H"
"Furcellaria.lumbricalis","#B28D00","H",8,"Zone6_H"
"Odonthalia.dentata","#D17B44","G",7,"Zone6_G"
"Palmaria.palmata","#D17B44","G",7,"Zone6_G"
"Gattyana.cirrhosa","#D17B44","G",7,"Zone6_G"
"Cruoria.pellita","#D17B44","G",7,"Zone6_G"
"Lithothamnion.glaciale","#D17B44","G",7,"Zone6_G"
"Scagelothamnion.pusillum","#D17B44","G",7,"Zone6_G"
"Tubulanus.polymorphus","#D17B44","G",7,"Zone6_G"
"Echinocyamus.pusillus","#D17B44","G",7,"Zone6_G"
"Eucratea.loricata","#D17B44","G",7,"Zone6_G"
"Chalinula.limbata","#D17B44","G",7,"Zone6_G"
"Polycirrus.medusa","#D17B44","G",7,"Zone6_G"
"Filellum.serpens","#D17B44","G",7,"Zone6_G"
"Poecilochaetus.serpens","#D17B44","G",7,"Zone6_G"
"Thracia.phaseolina","#D17B44","G",7,"Zone6_G"
"Perioculodes.longimanus","#D17B44","G",7,"Zone6_G"
"Echinocardium.cordatum","#D17B44","G",7,"Zone6_G"
"Tellimya.ferruginosa","#D17B44","G",7,"Zone6_G"
"Ampelisca.brevicornis","#D17B44","G",7,"Zone6_G"
"Chamelea.gallina","#D17B44","G",7,"Zone6_G"
"Erythrotrichia.carnea","#D17B44","G",7,"Zone6_G"
"Sphaceloderma.caespitulum","#D17B44","G",7,"Zone6_G"
"Colaconema.nemalionis","#D17B44","G",7,"Zone6_G"
"Rhodochorton.purpureum","#D17B44","G",7,"Zone6_G"
"Plagiospora.gracilis","#D17B44","G",7,"Zone6_G"
"Rubrointrusa.membranacea","#D17B44","G",7,"Zone6_G"
"Peyssonnelia.dubyi","#D17B44","G",7,"Zone6_G"
"Colaconema.daviesii","#D17B44","G",7,"Zone6_G"
"Colaconema.pectinatum","#D17B44","G",7,"Zone6_G"
"Ampelisca.macrocephala","#829C00","F",6,"Zone6_F"
"Crenella.decussata","#829C00","F",6,"Zone6_F"
"Apistobranchus.tullbergi","#829C00","F",6,"Zone6_F"
"Artacama.proboscidea","#829C00","F",6,"Zone6_F"
"Lysilla.loveni","#829C00","F",6,"Zone6_F"
"Musculus.niger","#829C00","F",6,"Zone6_F"
"Nephtys.pente","#829C00","F",6,"Zone6_F"
"Protomedeia.fasciata","#829C00","F",6,"Zone6_F"
"Sertularia.cupressina","#829C00","F",6,"Zone6_F"
"Mya.truncata","#829C00","F",6,"Zone6_F"
"Hiatella.arctica","#829C00","F",6,"Zone6_F"
"Nereimyra.punctata","#829C00","F",6,"Zone6_F"
"Pherusa.plumosa","#829C00","F",6,"Zone6_F"
"Halcampa.duodecimcirrata","#829C00","F",6,"Zone6_F"
"Farrella.repens","#829C00","F",6,"Zone6_F"
"Pariambus.typicus","#829C00","F",6,"Zone6_F"
"Crassicorophium.crassicor","#829C00","F",6,"Zone6_F"
"Electra.pilosa","#829C00","F",6,"Zone6_F"
"Aricidea.minuta","#829C00","F",6,"Zone6_F"
"Spio.goniocephala","#829C00","F",6,"Zone6_F"
"Lineus.ruber","#829C00","F",6,"Zone6_F"
"Dipolydora.quadrilobata","#829C00","F",6,"Zone6_F"
"Neoamphitrite.figulus","#829C00","F",6,"Zone6_F"
"Dendrodoa.grossularia","#829C00","F",6,"Zone6_F"
"Malacobdella.grossa","#829C00","F",6,"Zone6_F"
"Pholoe.assimilis","#829C00","F",6,"Zone6_F"
"Flustra.foliacea","#829C00","F",6,"Zone6_F"
"Astarte.montagui","#829C00","F",6,"Zone6_F"
"Laonome.kroyeri","#829C00","F",6,"Zone6_F"
"Exogone.naidina","#829C00","F",6,"Zone6_F"
"Onoba.semicostata","#829C00","F",6,"Zone6_F"
"Psammechinus.miliaris","#829C00","F",6,"Zone6_F"
"Aricidea.cerrutii","#C071DC","E",5,"Zone6_E"
"Halicryptus.spinulosus","#C071DC","E",5,"Zone6_E"
"Pontoporeia.femorata","#C071DC","E",5,"Zone6_E"
"Priapulus.caudatus","#C071DC","E",5,"Zone6_E"
"Diastylis.rathkei","#C071DC","E",5,"Zone6_E"
"Ampharete.acutifrons","#C071DC","E",5,"Zone6_E"
"Bylgides.sarsi","#C071DC","E",5,"Zone6_E"
"Opercularella.lacerata","#C071DC","E",5,"Zone6_E"
"Lagis.koreni","#C071DC","E",5,"Zone6_E"
"Astarte.borealis","#C071DC","E",5,"Zone6_E"
"Astarte.elliptica","#C071DC","E",5,"Zone6_E"
"Abra.alba","#00A0D6","D",4,"Zone6_D"
"Nephtys.ciliata","#00A0D6","D",4,"Zone6_D"
"Ophiura.albida","#00A0D6","D",4,"Zone6_D"
"Corbula.gibba","#00A0D6","D",4,"Zone6_D"
"Parexogone.hebes","#00A0D6","D",4,"Zone6_D"
"Spio.arndti","#00A0D6","D",4,"Zone6_D"
"Gammarus.tigrinus","#00A0D6","D",4,"Zone6_D"
"Arctica.islandica","#00A0D6","D",4,"Zone6_D"
"Trochochaeta.multisetosa","#00A0D6","D",4,"Zone6_D"
"Ampharete.baltica","#00A0D6","D",4,"Zone6_D"
"Scoloplos.armiger","#00A0D6","D",4,"Zone6_D"
"Heteromastus.filiformis","#00A0D6","D",4,"Zone6_D"
"Aricidea.suecica","#00A0D6","D",4,"Zone6_D"
"Phyllodoce.mucosa","#00A0D6","D",4,"Zone6_D"
"Gastrosaccus.spinifer","#00A0D6","D",4,"Zone6_D"
"Harmothoe.imbricata","#00A0D6","D",4,"Zone6_D"
"Asterias.rubens","#00A0D6","D",4,"Zone6_D"
"Parvicardium.pinnulatum","#00A0D6","D",4,"Zone6_D"
"Polyides.rotunda","#20A73C","C",3,"Zone6_C"
"Fucus.serratus","#20A73C","C",3,"Zone6_C"
"Callithamnion.corymbosum","#20A73C","C",3,"Zone6_C"
"Dasya.baillouviana","#20A73C","C",3,"Zone6_C"
"Ulva.lactuca","#20A73C","C",3,"Zone6_C"
"Cladophora.sericea","#20A73C","C",3,"Zone6_C"
"Dumontia.contorta","#20A73C","C",3,"Zone6_C"
"Chaetomorpha.linum","#20A73C","C",3,"Zone6_C"
"Zostera.marina","#20A73C","C",3,"Zone6_C"
"Capitella.capitata","#20A73C","C",3,"Zone6_C"
"Chorda.filum","#20A73C","C",3,"Zone6_C"
"Dictyosiphon.foeniculaceus","#20A73C","C",3,"Zone6_C"
"Polydora.cornuta","#20A73C","C",3,"Zone6_C"
"Polysiphonia.elongata","#20A73C","C",3,"Zone6_C"
"Bittium.reticulatum","#20A73C","C",3,"Zone6_C"
"Nemalion.multifidum","#20A73C","C",3,"Zone6_C"
"Limecola.balthica","#20A73C","C",3,"Zone6_C"
"Peringia.ulvae","#20A73C","C",3,"Zone6_C"
"Mya.arenaria","#20A73C","C",3,"Zone6_C"
"Mytilus","#20A73C","C",3,"Zone6_C"
"Arenicola.marina","#20A73C","C",3,"Zone6_C"
"Tubificoides.benedii","#20A73C","C",3,"Zone6_C"
"Pygospio.elegans","#20A73C","C",3,"Zone6_C"
"Vertebrata.fucoides","#20A73C","C",3,"Zone6_C"
"Ophelia.rathkei","#20A73C","C",3,"Zone6_C"
"Ampithoe.rubricata","#20A73C","C",3,"Zone6_C"
"Bathyporeia.pilosa","#20A73C","C",3,"Zone6_C"
"Alitta.succinea","#20A73C","C",3,"Zone6_C"
"Fabricia.stellaris","#20A73C","C",3,"Zone6_C"
"Cerastoderma.edule","#20A73C","C",3,"Zone6_C"
"Ceramium.tenuicorne","#20A73C","C",3,"Zone6_C"
"Ectocarpus.Pylaiella","#20A73C","C",3,"Zone6_C"
"Scrobicularia.plana","#DE63B9","B",2,"Zone6_B"
"Platynereis.dumerilii","#DE63B9","B",2,"Zone6_B"
"Zannichellia.palustris","#DE63B9","B",2,"Zone6_B"
"Streblospio.shrubsolii","#DE63B9","B",2,"Zone6_B"
"Ulva.prolifera","#DE63B9","B",2,"Zone6_B"
"Baltidrilus.costatus","#DE63B9","B",2,"Zone6_B"
"Chara.baltica","#DE63B9","B",2,"Zone6_B"
"Tubificoides.pseudogaster","#DE63B9","B",2,"Zone6_B"
"Ericthonius.brasiliensis","#DE63B9","B",2,"Zone6_B"
"Fucus.vesiculosus.radicans","#DE63B9","B",2,"Zone6_B"
"Ruppia.maritima","#DE63B9","B",2,"Zone6_B"
"Chordaria.flagelliformis","#DE63B9","B",2,"Zone6_B"
"Dictyosiphon.chordaria","#DE63B9","B",2,"Zone6_B"
"Spongonema.tomentosum","#DE63B9","B",2,"Zone6_B"
"Spermatochnus.paradoxus","#DE63B9","B",2,"Zone6_B"
"Mesogloia.vermiculata","#DE63B9","B",2,"Zone6_B"
"Ruppia.cirrhosa","#DE63B9","B",2,"Zone6_B"
"Scytosiphon.lomentaria","#DE63B9","B",2,"Zone6_B"
"Monocorophium.insidiosum","#DE63B9","B",2,"Zone6_B"
"Pusillina.inconspicua","#DE63B9","B",2,"Zone6_B"
"Ulva.linza","#DE63B9","B",2,"Zone6_B"
"Apherusa.bispinosa","#DE63B9","B",2,"Zone6_B"
"Eudesme.virescens","#DE63B9","B",2,"Zone6_B"
"Halosiphon.tomentosus","#DE63B9","B",2,"Zone6_B"
"Spongomorpha.aeruginosa","#DE63B9","B",2,"Zone6_B"
"Eleocharis.uniglumis","#00AD7F","A",1,"Zone6_A"
"Juncus.gerardii","#00AD7F","A",1,"Zone6_A"
"Triglochin.maritima","#00AD7F","A",1,"Zone6_A"
"Schoenoplectus.lacustris","#00AD7F","A",1,"Zone6_A"
"Ascophyllum.nodosum","#00AD7F","A",1,"Zone6_A"
"Bolboschoenus.maritimus","#00AD7F","A",1,"Zone6_A"
"Lemna.minor","#00AD7F","A",1,"Zone6_A"
"Metridium.senile","#00AD7F","A",1,"Zone6_A"
"Molgula.manhattensis","#00AD7F","A",1,"Zone6_A"
"Clytia.hemisphaerica","#00AD7F","A",1,"Zone6_A"
"Gammarellus.homari","#00AD7F","A",1,"Zone6_A"
"Laonice.bahusiensis","#00AD7F","A",1,"Zone6_A"
"Paramphinome.jeffreysii","#00AD7F","A",1,"Zone6_A"
"Microphthalmus.sczelkowii","#00AD7F","A",1,"Zone6_A"
"Hermania.scabra","#00AD7F","A",1,"Zone6_A"
"Philine.quadripartita","#00AD7F","A",1,"Zone6_A"
"Apoglossum.ruscifolium","#00AD7F","A",1,"Zone6_A"
"Bathyporeia.pelagica","#00AD7F","A",1,"Zone6_A"
"Alkmaria.romijni","#00AD7F","A",1,"Zone6_A"
"Musculus.discors","#00AD7F","A",1,"Zone6_A"
