"species","colour","cluster","cluster_int","cluster_name"
"Astarte.borealis","#20A73C","F",6,"Zone4_F"
"Astarte.elliptica","#20A73C","F",6,"Zone4_F"
"Dendrodoa.grossularia","#7B8AE6","E",5,"Zone4_E"
"Malacobdella.grossa","#7B8AE6","E",5,"Zone4_E"
"Pholoe.assimilis","#7B8AE6","E",5,"Zone4_E"
"Flustra.foliacea","#7B8AE6","E",5,"Zone4_E"
"Astarte.montagui","#7B8AE6","E",5,"Zone4_E"
"Laonome.kroyeri","#7B8AE6","E",5,"Zone4_E"
"Exogone.naidina","#7B8AE6","E",5,"Zone4_E"
"Onoba.semicostata","#7B8AE6","E",5,"Zone4_E"
"Psammechinus.miliaris","#7B8AE6","E",5,"Zone4_E"
"Ampelisca.macrocephala","#7B8AE6","E",5,"Zone4_E"
"Crenella.decussata","#7B8AE6","E",5,"Zone4_E"
"Apistobranchus.tullbergi","#7B8AE6","E",5,"Zone4_E"
"Artacama.proboscidea","#7B8AE6","E",5,"Zone4_E"
"Lysilla.loveni","#7B8AE6","E",5,"Zone4_E"
"Musculus.niger","#7B8AE6","E",5,"Zone4_E"
"Nephtys.pente","#7B8AE6","E",5,"Zone4_E"
"Protomedeia.fasciata","#7B8AE6","E",5,"Zone4_E"
"Sertularia.cupressina","#7B8AE6","E",5,"Zone4_E"
"Mya.truncata","#7B8AE6","E",5,"Zone4_E"
"Hiatella.arctica","#7B8AE6","E",5,"Zone4_E"
"Nereimyra.punctata","#7B8AE6","E",5,"Zone4_E"
"Pherusa.plumosa","#7B8AE6","E",5,"Zone4_E"
"Halcampa.duodecimcirrata","#7B8AE6","E",5,"Zone4_E"
"Farrella.repens","#7B8AE6","E",5,"Zone4_E"
"Pariambus.typicus","#7B8AE6","E",5,"Zone4_E"
"Aricidea.suecica","#B28D00","D",4,"Zone4_D"
"Phyllodoce.mucosa","#B28D00","D",4,"Zone4_D"
"Gastrosaccus.spinifer","#B28D00","D",4,"Zone4_D"
"Harmothoe.imbricata","#B28D00","D",4,"Zone4_D"
"Asterias.rubens","#B28D00","D",4,"Zone4_D"
"Parvicardium.pinnulatum","#B28D00","D",4,"Zone4_D"
"Crassicorophium.crassicor","#B28D00","D",4,"Zone4_D"
"Lineus.ruber","#B28D00","D",4,"Zone4_D"
"Dipolydora.quadrilobata","#B28D00","D",4,"Zone4_D"
"Neoamphitrite.figulus","#B28D00","D",4,"Zone4_D"
"Electra.pilosa","#B28D00","D",4,"Zone4_D"
"Aricidea.minuta","#B28D00","D",4,"Zone4_D"
"Spio.goniocephala","#B28D00","D",4,"Zone4_D"
"Heteromastus.filiformis","#B28D00","D",4,"Zone4_D"
"Ampharete.baltica","#B28D00","D",4,"Zone4_D"
"Scoloplos.armiger","#B28D00","D",4,"Zone4_D"
"Gammarus.tigrinus","#B28D00","D",4,"Zone4_D"
"Terebellides.stroemii","#B28D00","D",4,"Zone4_D"
"Arctica.islandica","#B28D00","D",4,"Zone4_D"
"Trochochaeta.multisetosa","#B28D00","D",4,"Zone4_D"
"Kurtiella.bidentata","#B28D00","D",4,"Zone4_D"
"Phaxas.pellucidus","#B28D00","D",4,"Zone4_D"
"Abra.alba","#B28D00","D",4,"Zone4_D"
"Nephtys.ciliata","#B28D00","D",4,"Zone4_D"
"Ophiura.albida","#B28D00","D",4,"Zone4_D"
"Corbula.gibba","#B28D00","D",4,"Zone4_D"
"Parexogone.hebes","#B28D00","D",4,"Zone4_D"
"Spio.arndti","#B28D00","D",4,"Zone4_D"
"Ulva.prolifera","#D17B44","C",3,"Zone4_C"
"Ericthonius.brasiliensis","#D17B44","C",3,"Zone4_C"
"Fucus.vesiculosus.radicans","#D17B44","C",3,"Zone4_C"
"Ruppia.maritima","#D17B44","C",3,"Zone4_C"
"Baltidrilus.costatus","#D17B44","C",3,"Zone4_C"
"Scrobicularia.plana","#D17B44","C",3,"Zone4_C"
"Platynereis.dumerilii","#D17B44","C",3,"Zone4_C"
"Zannichellia.palustris","#D17B44","C",3,"Zone4_C"
"Spermatochnus.paradoxus","#D17B44","C",3,"Zone4_C"
"Chordaria.flagelliformis","#D17B44","C",3,"Zone4_C"
"Dictyosiphon.chordaria","#D17B44","C",3,"Zone4_C"
"Spongonema.tomentosum","#D17B44","C",3,"Zone4_C"
"Pusillina.inconspicua","#D17B44","C",3,"Zone4_C"
"Monocorophium.insidiosum","#D17B44","C",3,"Zone4_C"
"Apherusa.bispinosa","#D17B44","C",3,"Zone4_C"
"Halosiphon.tomentosus","#D17B44","C",3,"Zone4_C"
"Spongomorpha.aeruginosa","#D17B44","C",3,"Zone4_C"
"Cerastoderma.edule","#D17B44","C",3,"Zone4_C"
"Ceramium.tenuicorne","#D17B44","C",3,"Zone4_C"
"Ectocarpus.Pylaiella","#D17B44","C",3,"Zone4_C"
"Mesogloia.vermiculata","#D17B44","C",3,"Zone4_C"
"Ruppia.cirrhosa","#D17B44","C",3,"Zone4_C"
"Scytosiphon.lomentaria","#D17B44","C",3,"Zone4_C"
"Chorda.filum","#D17B44","C",3,"Zone4_C"
"Dictyosiphon.foeniculaceus","#D17B44","C",3,"Zone4_C"
"Bittium.reticulatum","#D17B44","C",3,"Zone4_C"
"Nemalion.multifidum","#D17B44","C",3,"Zone4_C"
"Capitella.capitata","#D17B44","C",3,"Zone4_C"
"Polydora.cornuta","#D17B44","C",3,"Zone4_C"
"Polysiphonia.elongata","#D17B44","C",3,"Zone4_C"
"Cladophora.sericea","#D17B44","C",3,"Zone4_C"
"Dumontia.contorta","#D17B44","C",3,"Zone4_C"
"Chaetomorpha.linum","#D17B44","C",3,"Zone4_C"
"Zostera.marina","#D17B44","C",3,"Zone4_C"
"Mya.arenaria","#D17B44","C",3,"Zone4_C"
"Mytilus","#D17B44","C",3,"Zone4_C"
"Arenicola.marina","#D17B44","C",3,"Zone4_C"
"Tubificoides.benedii","#D17B44","C",3,"Zone4_C"
"Peringia.ulvae","#D17B44","C",3,"Zone4_C"
"Pygospio.elegans","#D17B44","C",3,"Zone4_C"
"Ophelia.rathkei","#D17B44","C",3,"Zone4_C"
"Ampithoe.rubricata","#D17B44","C",3,"Zone4_C"
"Alitta.succinea","#D17B44","C",3,"Zone4_C"
"Fabricia.stellaris","#D17B44","C",3,"Zone4_C"
"Ceramium.diaphanum","#D17B44","C",3,"Zone4_C"
"Streblospio.shrubsolii","#D17B44","C",3,"Zone4_C"
"Tubificoides.pseudogaster","#D17B44","C",3,"Zone4_C"
"Phyllophora.crispa","#829C00","B",2,"Zone4_B"
"Ascidiella.aspersa","#829C00","B",2,"Zone4_B"
"Erythrodermis.traillii","#829C00","B",2,"Zone4_B"
"Upogebia.deltaura","#829C00","B",2,"Zone4_B"
"Bonnemaisonia.asparagoides","#829C00","B",2,"Zone4_B"
"Rhodophyllis.divaricata","#829C00","B",2,"Zone4_B"
"Callithamnion.tetragonum","#829C00","B",2,"Zone4_B"
"Sargassum.muticum","#829C00","B",2,"Zone4_B"
"Pterothamnion.plumula","#829C00","B",2,"Zone4_B"
"Derbesia.marina","#829C00","B",2,"Zone4_B"
"Ptilota.gunneri","#829C00","B",2,"Zone4_B"
"Asperococcus.bullosus","#829C00","B",2,"Zone4_B"
"Dilsea.carnosa","#829C00","B",2,"Zone4_B"
"Heterosiphonia.plumosa","#829C00","B",2,"Zone4_B"
"Eleocharis.uniglumis","#C071DC","A",1,"Zone4_A"
"Juncus.gerardii","#C071DC","A",1,"Zone4_A"
"Triglochin.maritima","#C071DC","A",1,"Zone4_A"
"Ulva.linza","#C071DC","A",1,"Zone4_A"
"Schoenoplectus.lacustris","#C071DC","A",1,"Zone4_A"
"Ascophyllum.nodosum","#C071DC","A",1,"Zone4_A"
"Lemna.minor","#C071DC","A",1,"Zone4_A"
"Metridium.senile","#C071DC","A",1,"Zone4_A"
"Molgula.manhattensis","#C071DC","A",1,"Zone4_A"
"Clytia.hemisphaerica","#C071DC","A",1,"Zone4_A"
"Gammarellus.homari","#C071DC","A",1,"Zone4_A"
"Laonice.bahusiensis","#C071DC","A",1,"Zone4_A"
"Paramphinome.jeffreysii","#C071DC","A",1,"Zone4_A"
"Hermania.scabra","#C071DC","A",1,"Zone4_A"
"Philine.quadripartita","#C071DC","A",1,"Zone4_A"
"Alkmaria.romijni","#C071DC","A",1,"Zone4_A"
"Microphthalmus.sczelkowii","#C071DC","A",1,"Zone4_A"
"Musculus.discors","#C071DC","A",1,"Zone4_A"
"Apoglossum.ruscifolium","#C071DC","A",1,"Zone4_A"
"Bathyporeia.pelagica","#C071DC","A",1,"Zone4_A"
