"species","colour","cluster","cluster_int"
"Sphacelaria.cirrosa","#E16A86","I",9
"Desmarestia.viridis","#E16A86","I",9
"Rhodomela.confervoides","#E16A86","I",9
"Eteone.longa","#E16A86","I",9
"Nephtys.caeca","#E16A86","I",9
"Aglaothamnion.tenuissimum","#E16A86","I",9
"Polysiphonia.stricta","#E16A86","I",9
"Coccotylus.Phyllophora","#E16A86","I",9
"Delesseria.sanguinea","#E16A86","I",9
"Polyides.rotunda","#E16A86","I",9
"Fucus.serratus","#E16A86","I",9
"Callithamnion.corymbosum","#E16A86","I",9
"Dasya.baillouviana","#E16A86","I",9
"Ulva.lactuca","#E16A86","I",9
"Bryopsis.hypnoides","#E16A86","I",9
"Chaetomorpha.melagonium","#E16A86","I",9
"Chondrus.crispus","#E16A86","I",9
"Cystoclonium.purpureum","#E16A86","I",9
"Membranoptera.alata","#E16A86","I",9
"Ahnfeltia.plicata","#E16A86","I",9
"Ceramium.virgatum","#E16A86","I",9
"Cladophora.rupestris","#E16A86","I",9
"Bryopsis.plumosa","#E16A86","I",9
"Sphaerotrichia.divaricata","#E16A86","I",9
"Elachista.fucicola","#E16A86","I",9
"Furcellaria.lumbricalis","#E16A86","I",9
"Erythrotrichia.carnea","#B28D00","H",8
"Sphaceloderma.caespitulum","#B28D00","H",8
"Colaconema.nemalionis","#B28D00","H",8
"Rhodochorton.purpureum","#B28D00","H",8
"Polycirrus.medusa","#B28D00","H",8
"Tubulanus.polymorphus","#B28D00","H",8
"Echinocyamus.pusillus","#B28D00","H",8
"Eucratea.loricata","#B28D00","H",8
"Filellum.serpens","#B28D00","H",8
"Poecilochaetus.serpens","#B28D00","H",8
"Thracia.phaseolina","#B28D00","H",8
"Perioculodes.longimanus","#B28D00","H",8
"Echinocardium.cordatum","#B28D00","H",8
"Tellimya.ferruginosa","#B28D00","H",8
"Ampelisca.brevicornis","#B28D00","H",8
"Chamelea.gallina","#B28D00","H",8
"Gattyana.cirrhosa","#B28D00","H",8
"Cruoria.pellita","#B28D00","H",8
"Lithothamnion.glaciale","#B28D00","H",8
"Scagelothamnion.pusillum","#B28D00","H",8
"Plagiospora.gracilis","#B28D00","H",8
"Rubrointrusa.membranacea","#B28D00","H",8
"Peyssonnelia.dubyi","#B28D00","H",8
"Colaconema.daviesii","#B28D00","H",8
"Colaconema.pectinatum","#B28D00","H",8
"Phyllophora.crispa","#DE63B9","G",7
"Ascidiella.aspersa","#DE63B9","G",7
"Erythrodermis.traillii","#DE63B9","G",7
"Upogebia.deltaura","#DE63B9","G",7
"Bonnemaisonia.asparagoides","#DE63B9","G",7
"Rhodophyllis.divaricata","#DE63B9","G",7
"Callithamnion.tetragonum","#DE63B9","G",7
"Sargassum.muticum","#DE63B9","G",7
"Pterothamnion.plumula","#DE63B9","G",7
"Derbesia.marina","#DE63B9","G",7
"Ptilota.gunneri","#DE63B9","G",7
"Asperococcus.bullosus","#DE63B9","G",7
"Dilsea.carnosa","#DE63B9","G",7
"Heterosiphonia.plumosa","#DE63B9","G",7
"Modiolus.modiolus","#DE63B9","G",7
"Paraonis.fulgens","#DE63B9","G",7
"Spio.armata","#DE63B9","G",7
"Branchiostoma.lanceolatum","#DE63B9","G",7
"Pisione.remota","#DE63B9","G",7
"Melobesia.membranacea","#DE63B9","G",7
"Tanaissus.lilljeborgi","#DE63B9","G",7
"Halidrys.siliquosa","#DE63B9","G",7
"Lomentaria.clavellosa","#DE63B9","G",7
"Dasysiphonia.japonica","#DE63B9","G",7
"Laminaria.hyperborea","#DE63B9","G",7
"Bathyporeia.guilliamsonia","#DE63B9","G",7
"Fabulina.fabula","#DE63B9","G",7
"Spiophanes.bombyx","#DE63B9","G",7
"Lamprops.fasciatus","#DE63B9","G",7
"Nephtys.longosetosa","#DE63B9","G",7
"Ophelia.borealis","#DE63B9","G",7
"Spermothamnion.repens","#DE63B9","G",7
"Spio.filicornis","#DE63B9","G",7
"Vertebrata.byssoides","#DE63B9","G",7
"Corallina.officinalis","#DE63B9","G",7
"Bonnemaisonia.hamifera","#DE63B9","G",7
"Plumaria.plumosa","#DE63B9","G",7
"Phoxocephalus.holbolli","#DE63B9","G",7
"Callopora.lineata","#DE63B9","G",7
"Escharella.immersa","#DE63B9","G",7
"Spirorbis.corallinae","#DE63B9","G",7
"Crisia.eburnea","#DE63B9","G",7
"Halisarca.dujardinii","#DE63B9","G",7
"Pholoe.inornata","#DE63B9","G",7
"Spisula.subtruncata","#DE63B9","G",7
"Lanice.conchilega","#DE63B9","G",7
"Phyllodoce.groenlandica","#DE63B9","G",7
"Desmarestia.aculeata","#DE63B9","G",7
"Eumida.sanguinea","#DE63B9","G",7
"Macoma.calcarea","#DE63B9","G",7
"Aporrhais.pespelecani","#DE63B9","G",7
"Philine.aperta","#DE63B9","G",7
"Mediomastus.fragilis","#DE63B9","G",7
"Nephtys.assimilis","#DE63B9","G",7
"Vertebrata.fucoides","#C071DC","F",6
"Mya.arenaria","#C071DC","F",6
"Mytilus","#C071DC","F",6
"Arenicola.marina","#C071DC","F",6
"Tubificoides.benedii","#C071DC","F",6
"Peringia.ulvae","#C071DC","F",6
"Pygospio.elegans","#C071DC","F",6
"Fabricia.stellaris","#C071DC","F",6
"Alitta.succinea","#C071DC","F",6
"Cerastoderma.glaucum","#C071DC","F",6
"Hediste.diversicolor","#C071DC","F",6
"Gammarus.salinus","#C071DC","F",6
"Lineus.ruber","#C071DC","F",6
"Ophelia.rathkei","#C071DC","F",6
"Ampithoe.rubricata","#C071DC","F",6
"Bathyporeia.pilosa","#C071DC","F",6
"Cerastoderma.edule","#7B8AE6","E",5
"Ceramium.tenuicorne","#7B8AE6","E",5
"Ectocarpus.Pylaiella","#7B8AE6","E",5
"Mesogloia.vermiculata","#7B8AE6","E",5
"Ruppia.cirrhosa","#7B8AE6","E",5
"Scytosiphon.lomentaria","#7B8AE6","E",5
"Chorda.filum","#7B8AE6","E",5
"Dictyosiphon.foeniculaceus","#7B8AE6","E",5
"Bittium.reticulatum","#7B8AE6","E",5
"Nemalion.multifidum","#7B8AE6","E",5
"Capitella.capitata","#7B8AE6","E",5
"Polydora.cornuta","#7B8AE6","E",5
"Polysiphonia.elongata","#7B8AE6","E",5
"Cladophora.sericea","#7B8AE6","E",5
"Dumontia.contorta","#7B8AE6","E",5
"Chaetomorpha.linum","#7B8AE6","E",5
"Zostera.marina","#7B8AE6","E",5
"Spermatochnus.paradoxus","#7B8AE6","E",5
"Chordaria.flagelliformis","#7B8AE6","E",5
"Dictyosiphon.chordaria","#7B8AE6","E",5
"Spongonema.tomentosum","#7B8AE6","E",5
"Monocorophium.insidiosum","#7B8AE6","E",5
"Pusillina.inconspicua","#7B8AE6","E",5
"Ulva.linza","#7B8AE6","E",5
"Apherusa.bispinosa","#7B8AE6","E",5
"Eudesme.virescens","#7B8AE6","E",5
"Halosiphon.tomentosus","#7B8AE6","E",5
"Spongomorpha.aeruginosa","#7B8AE6","E",5
"Chara.baltica","#7B8AE6","E",5
"Scrobicularia.plana","#7B8AE6","E",5
"Platynereis.dumerilii","#7B8AE6","E",5
"Zannichellia.palustris","#7B8AE6","E",5
"Ulva.prolifera","#7B8AE6","E",5
"Ericthonius.brasiliensis","#7B8AE6","E",5
"Fucus.vesiculosus.radicans","#7B8AE6","E",5
"Ruppia.maritima","#7B8AE6","E",5
"Ceramium.diaphanum","#7B8AE6","E",5
"Streblospio.shrubsolii","#7B8AE6","E",5
"Tubificoides.pseudogaster","#7B8AE6","E",5
"Musculus.discors","#7B8AE6","E",5
"Baltidrilus.costatus","#7B8AE6","E",5
"Heterotanais.oerstedii","#7B8AE6","E",5
"Dendrodoa.grossularia","#829C00","D",4
"Malacobdella.grossa","#829C00","D",4
"Pholoe.assimilis","#829C00","D",4
"Flustra.foliacea","#829C00","D",4
"Astarte.montagui","#829C00","D",4
"Laonome.kroyeri","#829C00","D",4
"Exogone.naidina","#829C00","D",4
"Onoba.semicostata","#829C00","D",4
"Psammechinus.miliaris","#829C00","D",4
"Ampelisca.macrocephala","#829C00","D",4
"Crenella.decussata","#829C00","D",4
"Apistobranchus.tullbergi","#829C00","D",4
"Artacama.proboscidea","#829C00","D",4
"Lysilla.loveni","#829C00","D",4
"Musculus.niger","#829C00","D",4
"Nephtys.pente","#829C00","D",4
"Protomedeia.fasciata","#829C00","D",4
"Sertularia.cupressina","#829C00","D",4
"Mya.truncata","#829C00","D",4
"Hiatella.arctica","#829C00","D",4
"Nereimyra.punctata","#829C00","D",4
"Pherusa.plumosa","#829C00","D",4
"Halcampa.duodecimcirrata","#829C00","D",4
"Farrella.repens","#829C00","D",4
"Pariambus.typicus","#829C00","D",4
"Aricidea.suecica","#00A0D6","C",3
"Phyllodoce.mucosa","#00A0D6","C",3
"Gastrosaccus.spinifer","#00A0D6","C",3
"Harmothoe.imbricata","#00A0D6","C",3
"Asterias.rubens","#00A0D6","C",3
"Parvicardium.pinnulatum","#00A0D6","C",3
"Crassicorophium.crassicor","#00A0D6","C",3
"Dipolydora.quadrilobata","#00A0D6","C",3
"Neoamphitrite.figulus","#00A0D6","C",3
"Electra.pilosa","#00A0D6","C",3
"Aricidea.minuta","#00A0D6","C",3
"Spio.goniocephala","#00A0D6","C",3
"Heteromastus.filiformis","#00A0D6","C",3
"Ampharete.baltica","#00A0D6","C",3
"Scoloplos.armiger","#00A0D6","C",3
"Gammarus.tigrinus","#00A0D6","C",3
"Terebellides.stroemii","#00A0D6","C",3
"Arctica.islandica","#00A0D6","C",3
"Trochochaeta.multisetosa","#00A0D6","C",3
"Kurtiella.bidentata","#00A0D6","C",3
"Phaxas.pellucidus","#00A0D6","C",3
"Abra.alba","#00A0D6","C",3
"Nephtys.ciliata","#00A0D6","C",3
"Ophiura.albida","#00A0D6","C",3
"Corbula.gibba","#00A0D6","C",3
"Parexogone.hebes","#00A0D6","C",3
"Spio.arndti","#00A0D6","C",3
"Aricidea.cerrutii","#00AD7F","B",2
"Priapulus.caudatus","#00AD7F","B",2
"Ampharete.acutifrons","#00AD7F","B",2
"Bylgides.sarsi","#00AD7F","B",2
"Halicryptus.spinulosus","#00AD7F","B",2
"Pontoporeia.femorata","#00AD7F","B",2
"Diastylis.rathkei","#00AD7F","B",2
"Limecola.balthica","#00AD7F","B",2
"Opercularella.lacerata","#00AD7F","B",2
"Lagis.koreni","#00AD7F","B",2
"Astarte.borealis","#00AD7F","B",2
"Astarte.elliptica","#00AD7F","B",2
"Eleocharis.uniglumis","#D17B44","A",1
"Juncus.gerardii","#D17B44","A",1
"Triglochin.maritima","#D17B44","A",1
"Schoenoplectus.lacustris","#D17B44","A",1
"Ascophyllum.nodosum","#D17B44","A",1
"Bolboschoenus.maritimus","#D17B44","A",1
"Lemna.minor","#D17B44","A",1
"Metridium.senile","#D17B44","A",1
"Molgula.manhattensis","#D17B44","A",1
"Clytia.hemisphaerica","#D17B44","A",1
"Gammarellus.homari","#D17B44","A",1
"Laonice.bahusiensis","#D17B44","A",1
"Paramphinome.jeffreysii","#D17B44","A",1
"Hermania.scabra","#D17B44","A",1
"Philine.quadripartita","#D17B44","A",1
"Alkmaria.romijni","#D17B44","A",1
"Microphthalmus.sczelkowii","#D17B44","A",1
"Apoglossum.ruscifolium","#D17B44","A",1
"Bathyporeia.pelagica","#D17B44","A",1
